released,genre,director,nota_imdb
2012,Documentário,"Ian Roumain, Michael SchGuerratz",7
2012,Documentário,Ilian Metev,7.5
2012,Documentário,"Inese Klava, Ivars Zviedris",7.9
2012,Documentário,Jacob Rosenberg,7.1
2012,Documentário,"James Colquhoun, Laurentine Ten Bosch, Carlo Ledesma",7.5
2012,Documentário,Jamie Meltzer,6.1
2012,Documentário,Jamie Pickup,7.6
2012,Documentário,Jason Massot,7.3
2012,Documentário,Jason Wise,7
2012,Documentário,Jay Bulger,7.6
2012,Documentário,Jean-Philippe Tremblay,7.9
2012,Documentário,Jed Rigney,8.6
2012,Documentário,Jeffrey Kimball,7.4
2012,Documentário,Jeffrey Roth,6.3
2012,Documentário,"Jill Bauer, Ronna Gradus",6.1
2012,Documentário,"Jim Booth, James Gurden, Mark Gregory",4.7
2012,Documentário,"Jonathan Gruber, Ari Daniel Pinchot",6.4
2012,Documentário,Jorge Costa,7.4
2012,Documentário,Joseph Levy,7.1
2012,Documentário,"Joshua Tickell, Rebecca Harrell Tickell",7.6
2012,Documentário,Jo�lle Oosterlinck,6.3
2012,Documentário,Katarina Peters,7.1
2012,Documentário,Katie Dellamaggiore,7.3
2012,Documentário,"Ken Burns, Sarah Burns, David McMahon",7.7
2012,Documentário,Kevin Mazur,5.4
2012,Documentário,Kevin Miller,6.2
2012,Documentário,"Kristi Jacobson, Lori Silverbush",6.8
2012,Documentário,Lauren Greenfield,7.1
2012,Documentário,Laurent Malaquais,5.8
2012,Documentário,Leslie Zemeckis,6.4
2012,Documentário,"Lisanne Pajot, James Swirsky",7.7
2012,Documentário,"Lucien Castaing-Taylor, Verena Paravel",6.5
2012,Documentário,"Maiken Baird, Michelle Major",6.1
2012,Documentário,Maja Borg,7.3
2012,Documentário,Marina Zenovich,6.2
2012,Documentário,Mark Kitchell,6.8
2012,Documentário,Mark Mori,7.1
2012,Documentário,Markus Imhoof,7.5
2012,Documentário,Maro Chermayeff,8.4
2012,Documentário,Matthew Cooke,7.7
2012,Documentário,"Michael Apted, Paul Almond",7.9
2012,Documentário,Michael Stephenson,6.9
2012,Documentário,Molly Bernstein,7.1
2012,Documentário,Morgan Spurlock,5.4
2012,Documentário,Nisha Pahuja,7.5
2012,Documentário,Not Stated,8.3
2012,Documentário,Paolo Campana,6.4
2012,Documentário,"Paul Lovelace, Jessica Wolfson",7
2012,Documentário,Paul Owens,7.3
2012,Documentário,Paul Sen,8
2012,Documentário,Pedro Arantes,7.1
2012,Documentário,Pedro Gonz�lez-Rubio,7
2012,Documentário,Penny Woolcock,6.6
2012,Documentário,Peter Mettler,5.8
2012,Documentário,Peter Nicks,6.9
2012,Documentário,Relic,8
2012,Documentário,Robert Greene,6.5
2012,Documentário,Robert Greenwald,6.5
2012,Documentário,Rodney Ascher,6.3
2012,Documentário,Ross Wilson,7
2012,Documentário,Sarah McCarthy,7.4
2012,Documentário,Sarah Polley,7.6
2012,Documentário,Sasha Reuther,8.4
2012,Documentário,Scott Hamilton Kennedy,6.4
2012,Documentário,"Seth Kramer, Daniel A, Miller, Jeremy Newberger",6.8
2012,Documentário,Shola Lynch,6.7
2012,Documentário,Sophie Fiennes,7.6
2012,Documentário,Sophie Huber,7.3
2012,Documentário,Stevan Riley,7.6
2012,Documentário,Steven Cantor,6.6
2012,Documentário,Susan Froemke,7.4
2012,Documentário,Sylvia Caminer,7.2
2012,Documentário,S�bastien Lifshitz,7.5
2012,Documentário,Ted Schillinger,7.1
2012,Documentário,"Thierry Piantanida, Baptiste Rouget-Luchaire",7.9
2012,Documentário,Thom Andersen,7.5
2012,Documentário,"Tim Graf, Jakob Montrasio",8.5
2012,Documentário,Todd Kellstein,7.3
2012,Documentário,Tom Donahue,7.6
2012,Documentário,Tom Lowe,7.9
2012,Documentário,"Tom Putnam, Brenna Sanchez",7.4
2012,Documentário,"Tony Bacon, Rushmore DeNooyer",6.8
2012,Documentário,Tony Gerber,7.7
2012,Documentário,"Victoria Bruce, Karin Hayes",7.2
2012,Documentário,"Yann Arthus-Bertrand, Michael Pitiot",7.7
2012,Documentário,Yung Chang,6.6
2012,Documentário,Zak Levitt,8.2
2012,"Documentário, Ação, Aventura",Kai Neville,5.2
2012,"Documentário, Ação, Comédia","Gregg Godfrey, Jeremy Rawle",6.7
2012,"Documentário, Ação, Crime",Mike Malloy,7.8
2012,"Documentário, Animação","David Krentz, Erik Nelson, David E, Duncan",5.5
2012,"Documentário, Aventura",Deborah Koons,8.7
2012,"Documentário, Aventura",Joseph Garner,6.8
2012,"Documentário, Aventura",Nick Ryan,6.9
2012,"Documentário, Aventura",Phie Ambo,6.3
2012,"Documentário, Aventura","Wendy J,N, Lee",6.8
2012,"Documentário, Aventura, Biografia","J,B, Benna",7.9
2012,"Documentário, Aventura, Biografia","James Moore, William Spicer",6.6
2012,"Documentário, Aventura, Comédia","Christopher Thompson, Alper Cagatay",5.6
2012,"Documentário, Aventura, Comédia",Samuel Kuhn,8
2012,"Documentário, Aventura, Crime",Coury Deeb,7.4
2012,"Documentário, Aventura, Crime",Coury Deeb,7.4
2012,"Documentário, Aventura, Crime",Thymaya Payne,7.1
2012,"Documentário, Aventura, Drama",Jeremy Grant,7.7
2012,"Documentário, Aventura, Drama",Maxine Trump,7
2012,"Documentário, Aventura, Drama",Urs Schnell,6.7
2012,"Documentário, Aventura, Drama",Urs Schnell,6.7
2012,"Documentário, Aventura, Família",Rob SteGuerrat,7.4
2012,"Documentário, Aventura, História",Cory Shiozaki,7.5
2012,"Documentário, Biografia",Arto Koskinen,7.6
2012,"Documentário, Biografia",Jeff Orlowski,7.8
2012,"Documentário, Biografia",Jorge Hinojosa,6.8
2012,"Documentário, Biografia","Kathy Brew, Roberto Guerra",6.7
2012,"Documentário, Biografia",Klaartje Quirijns,7.1
2012,"Documentário, Biografia","Kristina Lindstr�m, Maud Nycander",7.7
2012,"Documentário, Biografia",Liz Garbus,7.3
2012,"Documentário, Biografia",Olympia Stone,7
2012,"Documentário, Biografia",Pete McCormack,7.5
2012,"Documentário, Biografia",Pip Chodorov,6.8
2012,"Documentário, Biografia","Robert B, Weide",7.7
2012,"Documentário, Biografia",Rory Kennedy,7.8
2012,"Documentário, Biografia","Vala Halldorsdottir, Sesselja Vilhjalmsdottir",6.8
2012,"Documentário, Biografia",Vincent Dieutre,6.5
2012,"Documentário, Biografia, Comédia",Dan Dobi,6.2
2012,"Documentário, Biografia, Comédia",Dori Berinstein,7.5
2012,"Documentário, Biografia, Comédia",Neil Berkeley,7.5
2012,"Documentário, Biografia, Comédia",Nina Conti,7.5
2012,"Documentário, Biografia, Comédia",Timothy Greenfield-Sanders,6.8
2012,"Documentário, Biografia, Crime",Chris James Thompson,6.3
2012,"Documentário, Biografia, Crime",John Borowski,6.5
2012,"Documentário, Biografia, Drama",Ben Shapiro,7.1
2012,"Documentário, Biografia, Drama","Douglas Blush, Lisa J, Klein",6.8
2012,"Documentário, Biografia, Drama",Eliaichi Kimaro,8.2
2012,"Documentário, Biografia, Drama",Harry Freeland,7.8
2012,"Documentário, Biografia, Drama",Mike Slee,7.1
2012,"Documentário, Biografia, Drama",Petra Costa,7.7
2012,"Documentário, Biografia, Esporte",Zatella Beatty,7.3
2012,"Documentário, Biografia, Família",David Sieveking,7.6
2012,"Documentário, Biografia, História","Andy Grieve, Lauren Lazin",6.7
2012,"Documentário, Biografia, História",Antonino D'Ambrosio,5.7
2012,"Documentário, Biografia, História",Bob Hercules,6.8
2012,"Documentário, Biografia, História",Charlie Paul,6.9
2012,"Documentário, Biografia, História","Dan Carracino, Kevin Hanlon",7.3
2012,"Documentário, Biografia, História",Joe Berlinger,7.6
2012,"Documentário, Biografia, História","Matthew Akers, Jeff Dupre",7.9
2012,"Documentário, Biografia, História",Neil Barsky,5.8
2012,"Documentário, Biografia, História",Paul Saltzman,7.2
2012,"Documentário, Biografia, Musical",Brett Morgen,7.4
2012,"Documentário, Biografia, Musical",Jeremy Frindel,6.7
2012,"Documentário, Biografia, Musical",Jesse Vile,8
2012,"Documentário, Biografia, Musical",Jon Brewer,7.2
2012,"Documentário, Biografia, Musical",Jonathan Holiff,6.6
2012,"Documentário, Biografia, Musical",Kevin Macdonald,8
2012,"Documentário, Biografia, Musical",Kimmo Koskela,7.3
2012,"Documentário, Biografia, Musical",Malik Bendjelloul,8.2
2012,"Documentário, Biografia, Musical","Mark Christopher Covino, Jeff Howlett",7.5
2012,"Documentário, Biografia, Musical",Michael Stillwater,8.8
2012,"Documentário, Biografia, Musical",Poull Brien,7.6
2012,"Documentário, Biografia, Romance",Toby Amies,6.9
2012,"Documentário, Biografia, Thriller",Bart Layton,7.5
2012,"Documentário, Comédia",Jay Karas,7.8
2012,"Documentário, Comédia",Jay Karas,8.1
2012,"Documentário, Comédia","Joey Figueroa, Zak Knutson",7.5
2012,"Documentário, Comédia",Michael Dimich,7.7
2012,"Documentário, Comédia","Ryan Polito, Jake Szymanski",8.1
2012,"Documentário, Comédia",Steven Feinartz,7
2012,"Documentário, Comédia, Drama","Jonah Bekhor, Zach Math",6.5
2012,"Documentário, Comédia, Drama","Jukka K�rkk�inen, Jani-Petteri Passi",7.9
2012,"Documentário, Comédia, Drama","Myles Kane, Josh Koury",6.6
2012,"Documentário, Comédia, Drama",Sebastian HoGuerrad,5.7
2012,"Documentário, Comédia, História","David Deschamps, Leslie D, Farrell, Bennett Singer",7
2012,"Documentário, Comédia, História",Roberta Grossman,5.1
2012,"Documentário, Comédia, Romance","Elizabeth Mims, Jason Tippet",6.3
2012,"Documentário, Crime",Angad Bhalla,6.1
2012,"Documentário, Crime",Don Sikorski,6.1
2012,"Documentário, Crime, Drama",Kirby Dick,7.6
2012,"Documentário, Crime, História",Joe Medeiros,7.4
2012,"Documentário, Curta",Mickalene Thomas,6.4
2012,"Documentário, Curta",Rebecca Cammisa,7.1
2012,"Documentário, Curta, Biografia",Jason Russell,4.5
2012,"Documentário, Curta, Comédia",Sari Gilman,6.7
2012,"Documentário, Curta, Drama","Daniel Junge, Sharmeen Obaid-Chinoy",7.9
2012,"Documentário, Drama","David Redmon, Ashley Sabin",6.9
2012,"Documentário, Drama","Kahlil Hudson, Tyler Hughen",7.1
2012,"Documentário, Drama","Katherine Fairfax Wright, Malika Zouhali-Worrall",7.6
2012,"Documentário, Drama",Katja Gauriloff,6.9
2012,"Documentário, Drama",Michal Marczak,5.2
2012,"Documentário, Drama",Mohamed El Aboudi,5.8
2012,"Documentário, Drama",Sasha Knezev,7
2012,"Documentário, Drama",Treva Wurmfeld,6.3
2012,"Documentário, Drama",Velcrow Ripper,6.3
2012,"Documentário, Drama",Yariv Mozer,7
2012,"Documentário, Drama, História",Peter Navarro,6
2012,"Documentário, Drama, História",Stephen Maing,7.3
2012,"Documentário, Drama, Musical",Mika Ronkainen,7.2
2012,"Documentário, Esporte","Anson Hartford, Hugh Hartford",7.2
2012,"Documentário, Esporte",Arto Halonen,7.2
2012,"Documentário, Esporte","Marius A, Markevicius",8.4
2012,"Documentário, Esporte","Ricki Stern, Anne Sundberg",7
2012,"Documentário, Esporte",Stacy Peralta,8.1
2012,"Documentário, Esporte",Steve James,7.4
2012,"Documentário, Esporte","T,C, Johnstone",7.3
2012,"Documentário, Esporte",Till Schauder,7.1
2012,"Documentário, Esporte","Ty Evans, Spike Jonze, Cory Weincheque",7.9
2012,"Documentário, Esporte",Yung Chang,5.8
2012,"Documentário, Família",Judd Ehrlich,6.6
2012,"Documentário, Família","Kim Saarniluoto, Ville Suhonen",6.9
2012,"Documentário, Fantasia, História",Kristy Guevara-Flanagan,7.5
2012,"Documentário, Guerra",Janet Tobias,6.9
2012,"Documentário, História","C,J, Hunt",6.4
2012,"Documentário, História",Daniel Schmidt,8.6
2012,"Documentário, História",Grant Hamilton,6.7
2012,"Documentário, História","Joshua Oppenheimer, Anonymous, Christine Cynn",8.2
2012,"Documentário, História",Manuel von St�rler,7.6
2012,"Documentário, História","Matthieu Lietaert, Friedrich Moser",6.8
2012,"Documentário, História",Penny Woolcock,8.3
2012,"Documentário, História","Victress Hitchcock, Amber Bemak",8.3
2012,"Documentário, História, Esporte","Kevin Couliau, Bobbito Garcia",7.4
2012,"Documentário, História, Esporte",Marten Persiel,7.3
2012,"Documentário, História, Mistério",Raymond De Felitta,7.7
2012,"Documentário, História, Musical",Bill Morrison,6.7
2012,"Documentário, História, Musical",Duncan Bridgeman,6.8
2012,"Documentário, História, Musical",Duncan Bridgeman,6.8
2012,"Documentário, História, News",Andrew Shea,6.8
2012,"Documentário, História, News",David France,7.5
2012,"Documentário, História, News","Don Argott, Sheena M, Joyce",6.3
2012,"Documentário, História, News",Douglas Wilson,7.6
2012,"Documentário, História, News",Mark Hall,6.6
2012,"Documentário, História, News",Richard Hankin,6.7
2012,"Documentário, História, News","Robert H, Lieberman",7
2012,"Documentário, História, News",Scott Thurman,6.9
2012,"Documentário, História, Thriller",Camilo Tavares,8
2012,"Documentário, Musical",Adam Smith,8.3
2012,"Documentário, Musical",Adam Smith,8.3
2012,"Documentário, Musical",Andy Capper,6.2
2012,"Documentário, Musical","Dan Cutforth, Jane Lipsitz",5.9
2012,"Documentário, Musical",Dick Carruthers,8.9
2012,"Documentário, Musical",Emmett Malloy,7.5
2012,"Documentário, Musical",Hark Joon Lee,6.3
2012,"Documentário, Musical","Ice-T, Andy Baybutt",7.1
2012,"Documentário, Musical",James Hale,7.7
2012,"Documentário, Musical",Jared Leto,8.2
2012,"Documentário, Musical",Julien Temple,7.2
2012,"Documentário, Musical",Marcelo Machado,7.2
2012,"Documentário, Musical","Maria Demopoulos, Jodi Wille",6.9
2012,"Documentário, Musical",Martyn Atkins,8.1
2012,"Documentário, Musical","Ramona S, Diaz",6.9
2012,"Documentário, Musical",Spike Lee,7.9
2012,"Documentário, Musical","Will Lovelace, Dylan Southern",7.4
2012,"Documentário, News",Andreas Dalsgaard,7.2
2012,"Documentário, News",Ross Ashcroft,7.8
2012,"Documentário, News","Susan Froemke, Matthew Heineman",7.1
2012,"Documentário, Terror",Tyler Benjamin,5.6
2012,Drama,Abbas Kiarostami,6.9
2012,Drama,Ain Mäeots,7.2
2012,Drama,Ajay Bahl,6.6
2012,Drama,Aku Louhimies,6.5
2012,Drama,Alain Gomis,6.4
2012,Drama,Alain Resnais,6.4
2012,Drama,Alejandro Fadel,5.9
2012,Drama,Aleksey Balabanov,6.4
2012,Drama,Aleksey Fedorchenko,6.7
2012,Drama,Alex Kurtzman,7.1
2012,Drama,Alice Winocour,6
2012,Drama,Alina Marazzi,5.8
2012,Drama,Anaïs Barbeau-Lavalette,6.9
2012,Drama,Anand Gandhi,8.2
2012,Drama,André Erkau,6.7
2012,Drama,Andreas Öhman,6
2012,Drama,Andrew Neel,5.1
2012,Drama,Andrzej Jakimowski,7.4
2012,Drama,Anita Doron,6.1
2012,Drama,Annemarie Jacir,6.4
2012,Drama,Antonio Campos,6.2
2012,Drama,Arild Andresen,7
2012,Drama,Armando Bo,7
2012,Drama,Aurora Guerrero,5.9
2012,Drama,Ava DuVernay,6.3
2012,Drama,Barbara Albert,5.9
2012,Drama,Benjamin Dickinson,4.7
2012,Drama,Bill Guttentag,5
2012,Drama,Billy Bob Thornton,6.3
2012,Drama,Billy Bob Thornton,6.3
2012,Drama,Boudewijn Koole,7.1
2012,Drama,Branko Schmidt,7.2
2012,Drama,Brent McCorkle,7.2
2012,Drama,Brillante Mendoza,7
2012,Drama,Brittany Goodwin,7.9
2012,Drama,Carlos Reygadas,6.5
2012,Drama,Carlos Sorin,6.5
2012,Drama,Carter,5.1
2012,Drama,Catherine Corsini,6.5
2012,Drama,Charles Sturridge,7.2
2012,Drama,Chil-in Kwon,6.3
2012,Drama,Christian Klandt,5.4
2012,Drama,Christian Petzold,7.1
2012,Drama,Claude Miller,6.1
2012,Drama,Constantina Voulgaris,6.7
2012,Drama,Costa-Gavras,6.5
2012,Drama,Courteney Cox,6.5
2012,Drama,Cristian Mungiu,7.6
2012,Drama,Dan Mirvish,4.5
2012,Drama,Dan Sallitt,5.9
2012,Drama,Daniel Algrant,6.1
2012,Drama,Daniel Barnz,6.4
2012,Drama,Daniel Gillies,5.9
2012,Drama,Dante Ariola,5.6
2012,Drama,David Chase,6
2012,Drama,David Lambert,6.6
2012,Drama,Deepa Mehta,6.1
2012,Drama,Detlev Buck,5.7
2012,Drama,Devyn Waitt,6.3
2012,Drama,Diemo Kemmesies,6
2012,Drama,Dominga Sotomayor Castillo,6.3
2012,Drama,Dunya Smirnova,6.7
2012,Drama,EdGuerrad Burns,6.3
2012,Drama,Edoardo Gabbriellini,6.1
2012,Drama,Eduardo Nunes,7.3
2012,Drama,Ektoras Lygizos,6.5
2012,Drama,Elie Wajeman,6.2
2012,Drama,Emiko Hiramatsu,6.6
2012,Drama,Emin Alper,7.2
2012,Drama,Eva Sørhaug,6.2
2012,Drama,Faozan Rizal,7.7
2012,Drama,Fernando Trueba,6.6
2012,Drama,Fien Troch,6.7
2012,Drama,Filip Marczewski,5.3
2012,Drama,Francesca Comencini,5.5
2012,Drama,Francesco Amato,6.3
2012,Drama,Frédéric Videau,6
2012,Drama,Gabriela Pichler,6.6
2012,Drama,"Gilbert K, Lukalia",2.4
2012,Drama,Giuseppe Piccioni,6.3
2012,Drama,Glenn Gaylord,6.5
2012,Drama,Gonzalo Tobal,6.7
2012,Drama,Goran Paskaljevic,7.2
2012,Drama,Gordie Haakstad,6.5
2012,Drama,Gus Van Sant,6.6
2012,Drama,Guy Lee Thys,6.2
2012,Drama,Hern�n Jabes,7.1
2012,Drama,Hiroaki Matsuyama,6.6
2012,Drama,Hu Guan,6.4
2012,Drama,H�l�na Klotz,6
2012,Drama,Ira Sachs,6.3
2012,Drama,Ivan Vyrypaev,7.1
2012,Drama,Ivano De Matteo,6.9
2012,Drama,Ivano De Matteo,6.9
2012,Drama,James Ponsoldt,6.8
2012,Drama,Jan Ole Gerster,7.4
2012,Drama,Jarmo Lampela,5.8
2012,Drama,Jason Buxton,7.1
2012,Drama,Javier Rebollo,5.5
2012,Drama,Jazm�n López,5.4
2012,Drama,Jean-Claude Brisseau,6.3
2012,Drama,Jean-Paul Rouve,5.9
2012,Drama,Jean-Pierre Am�ris,6
2012,Drama,Jeff Nichols,7.4
2012,Drama,Jeff Wood,6.3
2012,Drama,Jem Cohen,6.9
2012,Drama,Jenny Deller,6
2012,Drama,Jesse Wolfe,5.5
2012,Drama,Jessica Goldberg,5.8
2012,Drama,Joachim Lafosse,6.7
2012,Drama,Joe Swanberg,6.2
2012,Drama,Joe Swanberg,5.5
2012,Drama,John Duigan,6
2012,Drama,John Lyde,6.7
2012,Drama,John Winter,5.6
2012,Drama,Johnathan Gurfinkel,6.2
2012,Drama,Jon Garcia,6.4
2012,Drama,"Jonathan A, Rosenbaum",5.9
2012,Drama,Jukka-Pekka Siili,6.2
2012,Drama,Jules SteGuerrat,5.2
2012,Drama,Julia Dyer,5.3
2012,Drama,Jun Lana,7.2
2012,Drama,Jung-chi Chang,7.5
2012,Drama,Kai Parlange Tessmann,6.7
2012,Drama,Karzan Kader,7.4
2012,Drama,Kaspar Munk,5.7
2012,Drama,Kat Coiro,5.6
2012,Drama,Katarzyna Roslaniec,4.9
2012,Drama,Ki-duk Kim,7.2
2012,Drama,"Kieron J, Walsh",6.4
2012,Drama,Laila Pakalnina,6.2
2012,Drama,Larry Clark,5.4
2012,Drama,"Laurent Cantet, Benicio Del Toro, Julio Medem, Gaspar No�, Elia Suleiman, Juan Carlos Tab�o, Pablo Trapero",6
2012,Drama,Lawrence Blume,6.4
2012,Drama,Lawrence Kasdan,5
2012,Drama,Lawrence Roeck,5.4
2012,Drama,Lenny Abrahamson,6.3
2012,Drama,Leos Carax,7.1
2012,Drama,Lorraine L�vy,7.4
2012,Drama,Lucy Mulloy,6.9
2012,Drama,Maarit Lalli,6.2
2012,Drama,Madhur Bhandarkar,5.1
2012,Drama,Mads Matthiesen,7.2
2012,Drama,Mahesh Manjrekar,7.5
2012,Drama,Maja Milos,5.8
2012,Drama,Majid Barzegar,7.3
2012,Drama,Marcelo Gomes,6.1
2012,Drama,Marco Bellocchio,6.3
2012,Drama,Marco Tullio Giordana,7.1
2012,Drama,Marcos Bernstein,7.1
2012,Drama,Marcos Prado,6.5
2012,Drama,Maria Sadowska,6
2012,Drama,Marion Laine,5.4
2012,Drama,Mark Mann,4
2012,Drama,Mark Webber,6
2012,Drama,Marshall Lewy,6.2
2012,Drama,Martha Stephens,7.7
2012,Drama,Martin Laroche,6.5
2012,Drama,Masaaki Akahori,6.4
2012,Drama,Matt Ross,5.7
2012,Drama,"Matthew A, Cherry",5.3
2012,Drama,Matthew Mishory,6.1
2012,Drama,Mat�as Pi�eiro,6.1
2012,Drama,"Michael D, Akers",6.5
2012,Drama,Michael McGowan,7.4
2012,Drama,Michael Winterbottom,6.3
2012,Drama,Michel Franco,7.2
2012,Drama,Michel Gondry,6.1
2012,Drama,Michelle Danner,5.8
2012,Drama,Michiel ten Horn,6.6
2012,Drama,Miguel Ferrari,7.5
2012,Drama,Nabil Ayouch,7.3
2012,Drama,Nawapol Thamrongrattanarit,7.1
2012,Drama,Nic Balthazar,7.2
2012,Drama,Nour Eddine Lakhmari,7.3
2012,Drama,Olivia Silver,6.1
2012,Drama,Olivier Assayas,6.4
2012,Drama,Osman Sinav,7.7
2012,Drama,Pablo Larra�n,7.4
2012,Drama,Pablo Trapero,6.5
2012,Drama,Paolo Franchi,4.6
2012,Drama,"Paolo Taviani, Vittorio Taviani",7.3
2012,Drama,Patrice Toye,6.2
2012,Drama,Paul Thomas Anderson,7.1
2012,Drama,Paul Weitz,6.4
2012,Drama,Pavel Lungin,6.5
2012,Drama,Peter Monsaert,7.1
2012,Drama,Peyman Moaadi,6.9
2012,Drama,Pierre Pinaud,6.3
2012,Drama,Pramod Joshi,7.1
2012,Drama,Quentin Lee,6.8
2012,Drama,Rachid Bouchareb,5.6
2012,Drama,Rama Burshtein,6.7
2012,Drama,Raoul Ruiz,6.1
2012,Drama,Ra�l Fuentes,7
2012,Drama,Rebecca Thomas,6.9
2012,Drama,Richard Curson Smith,6.7
2012,Drama,Rick Alverson,6.5
2012,Drama,Rodrigo Pl�,7.1
2012,Drama,Roger Young,5.6
2012,Drama,Ry Russo-Young,5.4
2012,Drama,Sally El Hosaini,6.6
2012,Drama,Sally Potter,6.3
2012,Drama,Salvatore Mereu,6.6
2012,Drama,Sam Kadi,7
2012,Drama,Sang-soo Hong,6.4
2012,Drama,Sang-soo Im,5.8
2012,Drama,Scott Graham,6.4
2012,Drama,"Scott McGehee, David Siegel",7.5
2012,Drama,Sean Ackerman,6.1
2012,Drama,Sean Baker,6.7
2012,Drama,Sharon Bar-Ziv,6.3
2012,Drama,Silviu Purcarete,7.2
2012,Drama,So Yong Kim,6
2012,Drama,Spike Lee,5
2012,Drama,Stefano Mordini,5.5
2012,Drama,Stephen Elliott,4.8
2012,Drama,Su-won Shin,6.6
2012,Drama,Sylvie Michel,6.1
2012,Drama,Sylvie Verheyde,4.2
2012,Drama,Takahiro Miki,7.2
2012,Drama,Takahiro Miki,6.9
2012,Drama,Terry Ingram,6.7
2012,Drama,Thomas Vinterberg,8.3
2012,Drama,Tomoyuki Takimoto,6.1
2012,Drama,Tony Krawitz,5.4
2012,Drama,Travis Fine,7.5
2012,Drama,Udo Witte,4.1
2012,Drama,Ulrich Seidl,6.8
2012,Drama,Ulrich Seidl,7
2012,Drama,Vasiliy Sigarev,7.3
2012,Drama,Vince Marcello,5.9
2012,Drama,Vincent Lannoo,6.4
2012,Drama,William Vega,6.7
2012,Drama,Xiaogang Feng,6.9
2012,Drama,Yeon-Shick Shin,6.8
2012,Drama,Yesim Ustaoglu,6.3
2012,Drama,Yevgeni Pashkevich,6.5
2012,Drama,Y�jir� Takita,7.2
2012,Drama,Zeki Demirkubuz,7.2
2012,Drama,Ziad Doueiri,7.1
2012,"Drama, Esporte",Hyeon-seong Moon,7.2
2012,"Drama, Esporte",Regan Hall,6.2
2012,"Drama, Esporte",Robert Lorenz,6.8
2012,"Drama, Esporte",Steve Rash,6.1
2012,"Drama, Família",Allan Arkush,7.1
2012,"Drama, Família",Bernardo Bertolucci,6.6
2012,"Drama, Família","David M, Evans",5.3
2012,"Drama, Família",Dennis Bots,7.5
2012,"Drama, Família",Lee Rose,6.6
2012,"Drama, Família",Peter Howitt,6.3
2012,"Drama, Fantasia",Benh Zeitlin,7.3
2012,"Drama, Fantasia",David Mackay,6.4
